system,seed,method,bin,step,sd_nmae
hydraulic,43,moirai,6,1,0.01111114498800742
hydraulic,43,moirai,6,2,0.020280845713070726
hydraulic,43,moirai,6,3,0.06676164230906687
hydraulic,43,moirai,6,4,0.08103136081372295
hydraulic,43,moirai,6,5,0.06396321264120235
hydraulic,43,moirai,6,6,0.06726940757724538
hydraulic,43,moirai,6,7,0.05879499176062277
hydraulic,43,moirai,6,8,0.061496694237691975
hydraulic,43,moirai,6,9,0.06134908843944316
hydraulic,43,moirai,6,10,0.0634097128499255
hydraulic,43,moirai,6,11,0.06620339451255926
hydraulic,43,moirai,6,12,0.0652059929106198
hydraulic,43,moirai,6,13,0.06832173335110898
hydraulic,43,moirai,6,14,0.06692853690715023
hydraulic,43,moirai,6,15,0.06522088991834905
hydraulic,43,moirai,6,16,0.06801563911827399
hydraulic,43,moirai,6,17,0.07750589862912029
hydraulic,43,moirai,6,18,0.08814079310446607
hydraulic,43,moirai,6,19,0.11082896196744946
hydraulic,43,moirai,6,20,0.11856169056381129
hydraulic,43,moirai,6,21,0.17234345595327905
hydraulic,43,moirai,6,22,0.187767173279703
hydraulic,43,moirai,6,23,0.3324059721725473
hydraulic,43,moirai,6,24,0.5735788980588221
hydraulic,43,moirai,7,1,0.02017117181076891
hydraulic,43,moirai,7,2,0.031136751678266707
hydraulic,43,moirai,7,3,0.08417988127383666
hydraulic,43,moirai,7,4,0.09685540000138237
hydraulic,43,moirai,7,5,0.08931138503406578
hydraulic,43,moirai,7,6,0.09263543720049626
hydraulic,43,moirai,7,7,0.0981543519281924
hydraulic,43,moirai,7,8,0.11509685314589575
hydraulic,43,moirai,7,9,0.10207217060651397
hydraulic,43,moirai,7,10,0.09815287750551765
hydraulic,43,moirai,7,11,0.10682844677111024
hydraulic,43,moirai,7,12,0.11371222894195256
hydraulic,43,moirai,7,13,0.11735426434485408
hydraulic,43,moirai,7,14,0.11467132067139349
hydraulic,43,moirai,7,15,0.12111309310333697
hydraulic,43,moirai,7,16,0.13297793634472113
hydraulic,43,moirai,7,17,0.19270857558749183
hydraulic,43,moirai,7,18,0.20192744686071143
hydraulic,43,moirai,7,19,0.22472420805546817
hydraulic,43,moirai,7,20,0.22200640191610713
hydraulic,43,moirai,7,21,0.26607642437937495
hydraulic,43,moirai,7,22,0.2811170493222976
hydraulic,43,moirai,7,23,0.40143090314310204
hydraulic,43,moirai,7,24,0.6118233893878999
hydraulic,43,moirai,8,1,0.011021086279319853
hydraulic,43,moirai,8,2,0.020927100712581657
hydraulic,43,moirai,8,3,0.06488346355400373
hydraulic,43,moirai,8,4,0.08077346070694656
hydraulic,43,moirai,8,5,0.06445336473779768
hydraulic,43,moirai,8,6,0.06515197140193843
hydraulic,43,moirai,8,7,0.056711848426743754
hydraulic,43,moirai,8,8,0.059144559601435734
hydraulic,43,moirai,8,9,0.05841008834317788
hydraulic,43,moirai,8,10,0.062109685661680104
hydraulic,43,moirai,8,11,0.062989702546424
hydraulic,43,moirai,8,12,0.06315819410956106
hydraulic,43,moirai,8,13,0.06911099288160043
hydraulic,43,moirai,8,14,0.06612628696146905
hydraulic,43,moirai,8,15,0.06399453631025724
hydraulic,43,moirai,8,16,0.06599275281175099
hydraulic,43,moirai,8,17,0.07777404183162082
hydraulic,43,moirai,8,18,0.08510906091245705
hydraulic,43,moirai,8,19,0.10847176694931604
hydraulic,43,moirai,8,20,0.11700858437334052
hydraulic,43,moirai,8,21,0.16523229281436458
hydraulic,43,moirai,8,22,0.1805667599462836
hydraulic,43,moirai,8,23,0.322734014795286
hydraulic,43,moirai,8,24,0.5613558501983037
hydraulic,43,moirai,9,1,0.010546264176170366
hydraulic,43,moirai,9,2,0.019284565846126506
hydraulic,43,moirai,9,3,0.06189070271814982
hydraulic,43,moirai,9,4,0.07779081589481524
hydraulic,43,moirai,9,5,0.06418941218320084
hydraulic,43,moirai,9,6,0.0648773895048805
hydraulic,43,moirai,9,7,0.058883023333608446
hydraulic,43,moirai,9,8,0.062416980368445854
hydraulic,43,moirai,9,9,0.061097500508927136
hydraulic,43,moirai,9,10,0.06170054815488087
hydraulic,43,moirai,9,11,0.06263324236034794
hydraulic,43,moirai,9,12,0.06381140288317817
hydraulic,43,moirai,9,13,0.06707531947453882
hydraulic,43,moirai,9,14,0.06604839363642925
hydraulic,43,moirai,9,15,0.0663794188406505
hydraulic,43,moirai,9,16,0.06900553223539559
hydraulic,43,moirai,9,17,0.07947148943359421
hydraulic,43,moirai,9,18,0.09069086128320661
hydraulic,43,moirai,9,19,0.11011071942702497
hydraulic,43,moirai,9,20,0.12156267002816652
hydraulic,43,moirai,9,21,0.17496749048049517
hydraulic,43,moirai,9,22,0.189611681315347
hydraulic,43,moirai,9,23,0.3293488865686623
hydraulic,43,moirai,9,24,0.5726762413162372
hydraulic,43,moirai,10,1,0.01157466418678788
hydraulic,43,moirai,10,2,0.020190369784730492
hydraulic,43,moirai,10,3,0.06187539869790475
hydraulic,43,moirai,10,4,0.07635578894432535
hydraulic,43,moirai,10,5,0.061818122443695
hydraulic,43,moirai,10,6,0.06318404964132046
hydraulic,43,moirai,10,7,0.056710601491671134
hydraulic,43,moirai,10,8,0.058427523078515106
hydraulic,43,moirai,10,9,0.05832331217382129
hydraulic,43,moirai,10,10,0.0601951558365979
hydraulic,43,moirai,10,11,0.05960296337968249
hydraulic,43,moirai,10,12,0.061236883100746924
hydraulic,43,moirai,10,13,0.06413561994680514
hydraulic,43,moirai,10,14,0.06248541767909927
hydraulic,43,moirai,10,15,0.061826283955045365
hydraulic,43,moirai,10,16,0.06465517359534845
hydraulic,43,moirai,10,17,0.0736732908549375
hydraulic,43,moirai,10,18,0.08143156980884417
hydraulic,43,moirai,10,19,0.10518645624992412
hydraulic,43,moirai,10,20,0.11409495153469772
hydraulic,43,moirai,10,21,0.16864859273269184
hydraulic,43,moirai,10,22,0.1842420970730655
hydraulic,43,moirai,10,23,0.3276798079250858
hydraulic,43,moirai,10,24,0.5684068179972294
hydraulic,43,moirai,11,1,0.011556967320453058
hydraulic,43,moirai,11,2,0.01932868026835297
hydraulic,43,moirai,11,3,0.0631216676917517
hydraulic,43,moirai,11,4,0.07878599917798476
hydraulic,43,moirai,11,5,0.06313914135176861
hydraulic,43,moirai,11,6,0.06757196878063453
hydraulic,43,moirai,11,7,0.06188827427335932
hydraulic,43,moirai,11,8,0.06305981097890265
hydraulic,43,moirai,11,9,0.06298396227807497
hydraulic,43,moirai,11,10,0.06498530179065012
hydraulic,43,moirai,11,11,0.06543170189433967
hydraulic,43,moirai,11,12,0.06346274308464549
hydraulic,43,moirai,11,13,0.06699077768481293
hydraulic,43,moirai,11,14,0.06722879698400201
hydraulic,43,moirai,11,15,0.06742208007777385
hydraulic,43,moirai,11,16,0.06859750525213208
hydraulic,43,moirai,11,17,0.07603150920870229
hydraulic,43,moirai,11,18,0.08608334571007079
hydraulic,43,moirai,11,19,0.10795766603298125
hydraulic,43,moirai,11,20,0.11331877690532483
hydraulic,43,moirai,11,21,0.16783772367978703
hydraulic,43,moirai,11,22,0.18166183946133893
hydraulic,43,moirai,11,23,0.3281671933475574
hydraulic,43,moirai,11,24,0.5659161496935228
hydraulic,43,moirai,12,1,0.011729100453602629
hydraulic,43,moirai,12,2,0.019162831245595004
hydraulic,43,moirai,12,3,0.062090977396704355
hydraulic,43,moirai,12,4,0.07542410902694194
hydraulic,43,moirai,12,5,0.061029371464672605
hydraulic,43,moirai,12,6,0.0649700865664742
hydraulic,43,moirai,12,7,0.058425419397457726
hydraulic,43,moirai,12,8,0.05939605274294992
hydraulic,43,moirai,12,9,0.057904556225133276
hydraulic,43,moirai,12,10,0.059019433839668206
hydraulic,43,moirai,12,11,0.06162855386097498
hydraulic,43,moirai,12,12,0.06103557025313432
hydraulic,43,moirai,12,13,0.061928155503962204
hydraulic,43,moirai,12,14,0.060588129938045895
hydraulic,43,moirai,12,15,0.06262035737585522
hydraulic,43,moirai,12,16,0.06415897392987918
hydraulic,43,moirai,12,17,0.07460218030110148
hydraulic,43,moirai,12,18,0.08476324382061962
hydraulic,43,moirai,12,19,0.10745337029855777
hydraulic,43,moirai,12,20,0.11495157888248468
hydraulic,43,moirai,12,21,0.16974781246178497
hydraulic,43,moirai,12,22,0.1847949830132656
hydraulic,43,moirai,12,23,0.3282393617199726
hydraulic,43,moirai,12,24,0.5703235175937444
hydraulic,43,moirai,13,1,0.011584494849142628
hydraulic,43,moirai,13,2,0.02072394032202704
hydraulic,43,moirai,13,3,0.06666007901673653
hydraulic,43,moirai,13,4,0.08329857786883925
hydraulic,43,moirai,13,5,0.06686955851133115
hydraulic,43,moirai,13,6,0.06704597198000635
hydraulic,43,moirai,13,7,0.05794144213499616
hydraulic,43,moirai,13,8,0.06152745540963874
hydraulic,43,moirai,13,9,0.0621679986198184
hydraulic,43,moirai,13,10,0.06328852573441834
hydraulic,43,moirai,13,11,0.06315003871527546
hydraulic,43,moirai,13,12,0.06484676736034502
hydraulic,43,moirai,13,13,0.06749403499686434
hydraulic,43,moirai,13,14,0.06564538115546709
hydraulic,43,moirai,13,15,0.06265762033676874
hydraulic,43,moirai,13,16,0.0654853840113986
hydraulic,43,moirai,13,17,0.07714381381804652
hydraulic,43,moirai,13,18,0.08840804697853155
hydraulic,43,moirai,13,19,0.11092818385562367
hydraulic,43,moirai,13,20,0.12007712343867312
hydraulic,43,moirai,13,21,0.17115603756234588
hydraulic,43,moirai,13,22,0.18891282230423115
hydraulic,43,moirai,13,23,0.3304184159183408
hydraulic,43,moirai,13,24,0.5725495940133075
hydraulic,43,moirai,14,1,0.013639390176380495
hydraulic,43,moirai,14,2,0.0212909824247169
hydraulic,43,moirai,14,3,0.0665596829311685
hydraulic,43,moirai,14,4,0.08167274009694211
hydraulic,43,moirai,14,5,0.06650106033856396
hydraulic,43,moirai,14,6,0.0671467694725513
hydraulic,43,moirai,14,7,0.05882779122751858
hydraulic,43,moirai,14,8,0.06165417254553832
hydraulic,43,moirai,14,9,0.06164235032472286
hydraulic,43,moirai,14,10,0.06415258248835723
hydraulic,43,moirai,14,11,0.06697259739558166
hydraulic,43,moirai,14,12,0.06589561681122548
hydraulic,43,moirai,14,13,0.06847668552664736
hydraulic,43,moirai,14,14,0.06758362965266312
hydraulic,43,moirai,14,15,0.06711692479656682
hydraulic,43,moirai,14,16,0.06509208975519509
hydraulic,43,moirai,14,17,0.0735525154058895
hydraulic,43,moirai,14,18,0.08441069316090126
hydraulic,43,moirai,14,19,0.10809983587179917
hydraulic,43,moirai,14,20,0.1190133918982663
hydraulic,43,moirai,14,21,0.17263440202166846
hydraulic,43,moirai,14,22,0.18826746681974252
hydraulic,43,moirai,14,23,0.3329496607108998
hydraulic,43,moirai,14,24,0.5696080630538096
hydraulic,43,moirai,15,1,0.011274946461770664
hydraulic,43,moirai,15,2,0.019474378062282527
hydraulic,43,moirai,15,3,0.060581591378299306
hydraulic,43,moirai,15,4,0.07356605442138252
hydraulic,43,moirai,15,5,0.06017460840093178
hydraulic,43,moirai,15,6,0.06338793082553866
hydraulic,43,moirai,15,7,0.05724559340519872
hydraulic,43,moirai,15,8,0.05905130762461795
hydraulic,43,moirai,15,9,0.05931029803584128
hydraulic,43,moirai,15,10,0.06217068282550363
hydraulic,43,moirai,15,11,0.06269887341422942
hydraulic,43,moirai,15,12,0.06203539728047074
hydraulic,43,moirai,15,13,0.0650471588760456
hydraulic,43,moirai,15,14,0.0639427246923401
hydraulic,43,moirai,15,15,0.0632407171652778
hydraulic,43,moirai,15,16,0.06563974842591482
hydraulic,43,moirai,15,17,0.07453680527843409
hydraulic,43,moirai,15,18,0.08503645416657674
hydraulic,43,moirai,15,19,0.10605022371225714
hydraulic,43,moirai,15,20,0.11263746417666311
hydraulic,43,moirai,15,21,0.16549144779944022
hydraulic,43,moirai,15,22,0.18253848914350562
hydraulic,43,moirai,15,23,0.3223191825470368
hydraulic,43,moirai,15,24,0.5694463767203776
hydraulic,43,moirai,16,1,0.012103212811222282
hydraulic,43,moirai,16,2,0.019281326286809394
hydraulic,43,moirai,16,3,0.06055357076432267
hydraulic,43,moirai,16,4,0.07423908845083603
hydraulic,43,moirai,16,5,0.06105904598591592
hydraulic,43,moirai,16,6,0.06416676428147469
hydraulic,43,moirai,16,7,0.05997729830834164
hydraulic,43,moirai,16,8,0.0601410955125052
hydraulic,43,moirai,16,9,0.05932541659601383
hydraulic,43,moirai,16,10,0.060731203933054215
hydraulic,43,moirai,16,11,0.06151828047935999
hydraulic,43,moirai,16,12,0.06192718253672581
hydraulic,43,moirai,16,13,0.06382262030968447
hydraulic,43,moirai,16,14,0.06434347647742072
hydraulic,43,moirai,16,15,0.06322345953293657
hydraulic,43,moirai,16,16,0.06631675421776907
hydraulic,43,moirai,16,17,0.07753524192999488
hydraulic,43,moirai,16,18,0.08735673209548293
hydraulic,43,moirai,16,19,0.10921651548218059
hydraulic,43,moirai,16,20,0.11790833860299696
hydraulic,43,moirai,16,21,0.17114677207102963
hydraulic,43,moirai,16,22,0.18237844562252123
hydraulic,43,moirai,16,23,0.3264149492538029
hydraulic,43,moirai,16,24,0.5672573032429756
hydraulic,43,moirai,17,1,0.010477806943386571
hydraulic,43,moirai,17,2,0.019680437652709163
hydraulic,43,moirai,17,3,0.06264889448828471
hydraulic,43,moirai,17,4,0.07628008173385122
hydraulic,43,moirai,17,5,0.06409873254156126
hydraulic,43,moirai,17,6,0.06453960323699869
hydraulic,43,moirai,17,7,0.055571922098719286
hydraulic,43,moirai,17,8,0.05801152227523173
hydraulic,43,moirai,17,9,0.056491154394986934
hydraulic,43,moirai,17,10,0.059514262720598905
hydraulic,43,moirai,17,11,0.0629053329447397
hydraulic,43,moirai,17,12,0.06259349860250316
hydraulic,43,moirai,17,13,0.06288011409037454
hydraulic,43,moirai,17,14,0.0629870858818818
hydraulic,43,moirai,17,15,0.06282664599561165
hydraulic,43,moirai,17,16,0.066164427928983
hydraulic,43,moirai,17,17,0.07477533939241224
hydraulic,43,moirai,17,18,0.08707914575523924
hydraulic,43,moirai,17,19,0.10594164959026191
hydraulic,43,moirai,17,20,0.11432530536711445
hydraulic,43,moirai,17,21,0.16826301119808737
hydraulic,43,moirai,17,22,0.18189117766825208
hydraulic,43,moirai,17,23,0.3258847614954297
hydraulic,43,moirai,17,24,0.5705509114360676
hydraulic,43,moirai,18,1,0.011890694300197183
hydraulic,43,moirai,18,2,0.018389966321740673
hydraulic,43,moirai,18,3,0.059541424654908276
hydraulic,43,moirai,18,4,0.07573689465793186
hydraulic,43,moirai,18,5,0.06301165534103172
hydraulic,43,moirai,18,6,0.06322736137230633
hydraulic,43,moirai,18,7,0.057698548844743604
hydraulic,43,moirai,18,8,0.05808240339129019
hydraulic,43,moirai,18,9,0.06030076060318624
hydraulic,43,moirai,18,10,0.06305763520550817
hydraulic,43,moirai,18,11,0.06354507089982785
hydraulic,43,moirai,18,12,0.06478467799829853
hydraulic,43,moirai,18,13,0.06789138748670318
hydraulic,43,moirai,18,14,0.06670248369205979
hydraulic,43,moirai,18,15,0.06580078129515037
hydraulic,43,moirai,18,16,0.06698738909086524
hydraulic,43,moirai,18,17,0.07553636730126873
hydraulic,43,moirai,18,18,0.08622541485070385
hydraulic,43,moirai,18,19,0.10697618118144812
hydraulic,43,moirai,18,20,0.11504926961241184
hydraulic,43,moirai,18,21,0.1690367010709777
hydraulic,43,moirai,18,22,0.18376204697193813
hydraulic,43,moirai,18,23,0.32385994631403764
hydraulic,43,moirai,18,24,0.5684218659842841
hydraulic,43,moirai,19,1,0.012574542705899406
hydraulic,43,moirai,19,2,0.020574786081188384
hydraulic,43,moirai,19,3,0.06325492792651038
hydraulic,43,moirai,19,4,0.08035293258412461
hydraulic,43,moirai,19,5,0.06620216134335308
hydraulic,43,moirai,19,6,0.06786021511001997
hydraulic,43,moirai,19,7,0.05900253617725327
hydraulic,43,moirai,19,8,0.06165158392634143
hydraulic,43,moirai,19,9,0.06197215346103561
hydraulic,43,moirai,19,10,0.06504927822740508
hydraulic,43,moirai,19,11,0.06640953099475005
hydraulic,43,moirai,19,12,0.06841100603572624
hydraulic,43,moirai,19,13,0.070157288453129
hydraulic,43,moirai,19,14,0.0693945792667596
hydraulic,43,moirai,19,15,0.0697400952306216
hydraulic,43,moirai,19,16,0.06965991829719143
hydraulic,43,moirai,19,17,0.08015676166836913
hydraulic,43,moirai,19,18,0.09112727096685652
hydraulic,43,moirai,19,19,0.11204900435783292
hydraulic,43,moirai,19,20,0.12238237986377208
hydraulic,43,moirai,19,21,0.17276724917143296
hydraulic,43,moirai,19,22,0.1907042815936608
hydraulic,43,moirai,19,23,0.3327385558543566
hydraulic,43,moirai,19,24,0.5758248502485811
hydraulic,43,moirai,20,1,0.010701172460088615
hydraulic,43,moirai,20,2,0.019766004467711304
hydraulic,43,moirai,20,3,0.06143778265753645
hydraulic,43,moirai,20,4,0.07681178153437523
hydraulic,43,moirai,20,5,0.06148897156731561
hydraulic,43,moirai,20,6,0.06552875364560175
hydraulic,43,moirai,20,7,0.05742768969440699
hydraulic,43,moirai,20,8,0.05897552008634102
hydraulic,43,moirai,20,9,0.059508762102863086
hydraulic,43,moirai,20,10,0.0614840451896496
hydraulic,43,moirai,20,11,0.06269438210565127
hydraulic,43,moirai,20,12,0.06574184346578353
hydraulic,43,moirai,20,13,0.06566082103498044
hydraulic,43,moirai,20,14,0.06614446957665425
hydraulic,43,moirai,20,15,0.06706909212146131
hydraulic,43,moirai,20,16,0.06781319957238129
hydraulic,43,moirai,20,17,0.07814017026318001
hydraulic,43,moirai,20,18,0.08783340622604642
hydraulic,43,moirai,20,19,0.11088450641272743
hydraulic,43,moirai,20,20,0.12112408500919868
hydraulic,43,moirai,20,21,0.17451320831046893
hydraulic,43,moirai,20,22,0.18932985145908704
hydraulic,43,moirai,20,23,0.3328047430279722
hydraulic,43,moirai,20,24,0.5737641909752852
hydraulic,43,gaugeformer_v13,1,1,0.01155625614095633
hydraulic,43,gaugeformer_v13,1,2,0.021158773604595033
hydraulic,43,gaugeformer_v13,1,3,0.06816992976061961
hydraulic,43,gaugeformer_v13,1,4,0.08362440971763453
hydraulic,43,gaugeformer_v13,1,5,0.06475769070997142
hydraulic,43,gaugeformer_v13,1,6,0.0651653330358845
hydraulic,43,gaugeformer_v13,1,7,0.05662686988264296
hydraulic,43,gaugeformer_v13,1,8,0.05892531890471354
hydraulic,43,gaugeformer_v13,1,9,0.05889508324070981
hydraulic,43,gaugeformer_v13,1,10,0.05992953624387668
hydraulic,43,gaugeformer_v13,1,11,0.06155152017839065
hydraulic,43,gaugeformer_v13,1,12,0.060752680884820276
hydraulic,43,gaugeformer_v13,1,13,0.06381806866739925
hydraulic,43,gaugeformer_v13,1,14,0.0650589704795062
hydraulic,43,gaugeformer_v13,1,15,0.06567430013576683
hydraulic,43,gaugeformer_v13,1,16,0.06527289427776028
hydraulic,43,gaugeformer_v13,1,17,0.07679435554611762
hydraulic,43,gaugeformer_v13,1,18,0.08506271805038397
hydraulic,43,gaugeformer_v13,1,19,0.1111274303960392
hydraulic,43,gaugeformer_v13,1,20,0.1175620681227347
hydraulic,43,gaugeformer_v13,1,21,0.16942768918736528
hydraulic,43,gaugeformer_v13,1,22,0.18155022818724126
hydraulic,43,gaugeformer_v13,1,23,0.3321197331630316
hydraulic,43,gaugeformer_v13,1,24,0.5680051356112489
hydraulic,43,gaugeformer_v13,2,1,0.01141558679841109
hydraulic,43,gaugeformer_v13,2,2,0.02205168729848459
hydraulic,43,gaugeformer_v13,2,3,0.06778061231537405
hydraulic,43,gaugeformer_v13,2,4,0.08142198695373436
hydraulic,43,gaugeformer_v13,2,5,0.06620838853837328
hydraulic,43,gaugeformer_v13,2,6,0.06658889341993579
hydraulic,43,gaugeformer_v13,2,7,0.05860986566820511
hydraulic,43,gaugeformer_v13,2,8,0.06238636017376504
hydraulic,43,gaugeformer_v13,2,9,0.06258088899873096
hydraulic,43,gaugeformer_v13,2,10,0.06375794171710074
hydraulic,43,gaugeformer_v13,2,11,0.06427438991478293
hydraulic,43,gaugeformer_v13,2,12,0.06352632961747809
hydraulic,43,gaugeformer_v13,2,13,0.06385563396139464
hydraulic,43,gaugeformer_v13,2,14,0.06382375754275961
hydraulic,43,gaugeformer_v13,2,15,0.06448970009660877
hydraulic,43,gaugeformer_v13,2,16,0.06684750042050099
hydraulic,43,gaugeformer_v13,2,17,0.0794630857114521
hydraulic,43,gaugeformer_v13,2,18,0.08284030633785103
hydraulic,43,gaugeformer_v13,2,19,0.10762193424309013
hydraulic,43,gaugeformer_v13,2,20,0.11130110190325596
hydraulic,43,gaugeformer_v13,2,21,0.1686000212683978
hydraulic,43,gaugeformer_v13,2,22,0.17554535603617874
hydraulic,43,gaugeformer_v13,2,23,0.3318204174512435
hydraulic,43,gaugeformer_v13,2,24,0.5574804822145133
hydraulic,43,gaugeformer_v13,3,1,0.010732122870979577
hydraulic,43,gaugeformer_v13,3,2,0.02093169196210402
hydraulic,43,gaugeformer_v13,3,3,0.062311708060741045
hydraulic,43,gaugeformer_v13,3,4,0.07655440985710382
hydraulic,43,gaugeformer_v13,3,5,0.06258505917069741
hydraulic,43,gaugeformer_v13,3,6,0.0625484499625208
hydraulic,43,gaugeformer_v13,3,7,0.053063404669139766
hydraulic,43,gaugeformer_v13,3,8,0.055109099544206286
hydraulic,43,gaugeformer_v13,3,9,0.05391447585797878
hydraulic,43,gaugeformer_v13,3,10,0.05507814372806097
hydraulic,43,gaugeformer_v13,3,11,0.05623173422255541
hydraulic,43,gaugeformer_v13,3,12,0.055695855782107125
hydraulic,43,gaugeformer_v13,3,13,0.05692217967377577
hydraulic,43,gaugeformer_v13,3,14,0.0581607852377724
hydraulic,43,gaugeformer_v13,3,15,0.05899329071141782
hydraulic,43,gaugeformer_v13,3,16,0.06369862702306903
hydraulic,43,gaugeformer_v13,3,17,0.07056557430551903
hydraulic,43,gaugeformer_v13,3,18,0.08091173380071477
hydraulic,43,gaugeformer_v13,3,19,0.10308719006714032
hydraulic,43,gaugeformer_v13,3,20,0.11081338224924253
hydraulic,43,gaugeformer_v13,3,21,0.16682501216265566
hydraulic,43,gaugeformer_v13,3,22,0.17445401624998594
hydraulic,43,gaugeformer_v13,3,23,0.32967755743764304
hydraulic,43,gaugeformer_v13,3,24,0.5564485352055859
hydraulic,43,gaugeformer_v13,4,1,0.010402838392799358
hydraulic,43,gaugeformer_v13,4,2,0.018842412400337377
hydraulic,43,gaugeformer_v13,4,3,0.06169758927008277
hydraulic,43,gaugeformer_v13,4,4,0.07617632185612995
hydraulic,43,gaugeformer_v13,4,5,0.06164923812596771
hydraulic,43,gaugeformer_v13,4,6,0.06113126494497993
hydraulic,43,gaugeformer_v13,4,7,0.05349182744044307
hydraulic,43,gaugeformer_v13,4,8,0.05564015101266589
hydraulic,43,gaugeformer_v13,4,9,0.05339479188623774
hydraulic,43,gaugeformer_v13,4,10,0.05478144157162496
hydraulic,43,gaugeformer_v13,4,11,0.05644520233148827
hydraulic,43,gaugeformer_v13,4,12,0.05683654815443933
hydraulic,43,gaugeformer_v13,4,13,0.05999835671819576
hydraulic,43,gaugeformer_v13,4,14,0.06085063994912396
hydraulic,43,gaugeformer_v13,4,15,0.061128837262708395
hydraulic,43,gaugeformer_v13,4,16,0.06443823443843834
hydraulic,43,gaugeformer_v13,4,17,0.07236421311470279
hydraulic,43,gaugeformer_v13,4,18,0.07734814612538614
hydraulic,43,gaugeformer_v13,4,19,0.10285675525023562
hydraulic,43,gaugeformer_v13,4,20,0.10991140579807145
hydraulic,43,gaugeformer_v13,4,21,0.1680616413759106
hydraulic,43,gaugeformer_v13,4,22,0.17568706763825429
hydraulic,43,gaugeformer_v13,4,23,0.333761241824505
hydraulic,43,gaugeformer_v13,4,24,0.5600842866741275
hydraulic,43,gaugeformer_v13,5,1,0.010992465164726852
hydraulic,43,gaugeformer_v13,5,2,0.02127961857016537
hydraulic,43,gaugeformer_v13,5,3,0.06447058978820053
hydraulic,43,gaugeformer_v13,5,4,0.07837360736013049
hydraulic,43,gaugeformer_v13,5,5,0.06276724702999831
hydraulic,43,gaugeformer_v13,5,6,0.06378663021481261
hydraulic,43,gaugeformer_v13,5,7,0.05696247978827552
hydraulic,43,gaugeformer_v13,5,8,0.05797889455949927
hydraulic,43,gaugeformer_v13,5,9,0.05716267627143819
hydraulic,43,gaugeformer_v13,5,10,0.06000397767444943
hydraulic,43,gaugeformer_v13,5,11,0.06102670894530046
hydraulic,43,gaugeformer_v13,5,12,0.05877114112307144
hydraulic,43,gaugeformer_v13,5,13,0.06071056162364996
hydraulic,43,gaugeformer_v13,5,14,0.06127011000072975
hydraulic,43,gaugeformer_v13,5,15,0.06151925205308669
hydraulic,43,gaugeformer_v13,5,16,0.06356992539153432
hydraulic,43,gaugeformer_v13,5,17,0.07247274317519428
hydraulic,43,gaugeformer_v13,5,18,0.07947201373939843
hydraulic,43,gaugeformer_v13,5,19,0.10174966282037282
hydraulic,43,gaugeformer_v13,5,20,0.111480762566504
hydraulic,43,gaugeformer_v13,5,21,0.16710752312305618
hydraulic,43,gaugeformer_v13,5,22,0.17678770540693817
hydraulic,43,gaugeformer_v13,5,23,0.33510033925573196
hydraulic,43,gaugeformer_v13,5,24,0.5587908380507903
hydraulic,43,gaugeformer_v13,6,1,0.010185430803770502
hydraulic,43,gaugeformer_v13,6,2,0.020497178300199113
hydraulic,43,gaugeformer_v13,6,3,0.06489181209046145
hydraulic,43,gaugeformer_v13,6,4,0.07840923049234982
hydraulic,43,gaugeformer_v13,6,5,0.06238471875211219
hydraulic,43,gaugeformer_v13,6,6,0.06351610506141468
hydraulic,43,gaugeformer_v13,6,7,0.05547795395327235
hydraulic,43,gaugeformer_v13,6,8,0.058198470916928834
hydraulic,43,gaugeformer_v13,6,9,0.05802685712719857
hydraulic,43,gaugeformer_v13,6,10,0.059096973372661656
hydraulic,43,gaugeformer_v13,6,11,0.06153095253795675
hydraulic,43,gaugeformer_v13,6,12,0.06038918943205317
hydraulic,43,gaugeformer_v13,6,13,0.06304452284434581
hydraulic,43,gaugeformer_v13,6,14,0.061422814444687605
hydraulic,43,gaugeformer_v13,6,15,0.06065608251034661
hydraulic,43,gaugeformer_v13,6,16,0.06342812390128907
hydraulic,43,gaugeformer_v13,6,17,0.07280971156360573
hydraulic,43,gaugeformer_v13,6,18,0.08062712838165641
hydraulic,43,gaugeformer_v13,6,19,0.10479601123485853
hydraulic,43,gaugeformer_v13,6,20,0.10986768263089128
hydraulic,43,gaugeformer_v13,6,21,0.1662631624449826
hydraulic,43,gaugeformer_v13,6,22,0.17620819726202078
hydraulic,43,gaugeformer_v13,6,23,0.33384640054255477
hydraulic,43,gaugeformer_v13,6,24,0.5606482560339315
hydraulic,43,gaugeformer_v13,7,1,0.019124692819592774
hydraulic,43,gaugeformer_v13,7,2,0.035840032227492435
hydraulic,43,gaugeformer_v13,7,3,0.08614321094841022
hydraulic,43,gaugeformer_v13,7,4,0.10073026653720661
hydraulic,43,gaugeformer_v13,7,5,0.09078009461553632
hydraulic,43,gaugeformer_v13,7,6,0.09731608564718844
hydraulic,43,gaugeformer_v13,7,7,0.10607839418931238
hydraulic,43,gaugeformer_v13,7,8,0.11430002032445474
hydraulic,43,gaugeformer_v13,7,9,0.10090501950807973
hydraulic,43,gaugeformer_v13,7,10,0.09757810365906457
hydraulic,43,gaugeformer_v13,7,11,0.1092703795407578
hydraulic,43,gaugeformer_v13,7,12,0.11444133057115324
hydraulic,43,gaugeformer_v13,7,13,0.11787202379373572
hydraulic,43,gaugeformer_v13,7,14,0.11632642124999351
hydraulic,43,gaugeformer_v13,7,15,0.12162373792567276
hydraulic,43,gaugeformer_v13,7,16,0.1354861847271268
