system,seed,method,step,sd_nmae
hydraulic,0,recent_median_12,9,0.06299766746797962
hydraulic,0,recent_median_12,10,0.06240802899000649
hydraulic,0,recent_median_12,11,0.06307397911256603
hydraulic,0,recent_median_12,12,0.06264975265946865
hydraulic,0,recent_median_12,13,0.06359722883701507
hydraulic,0,recent_median_12,14,0.06287707577496564
hydraulic,0,recent_median_12,15,0.06384810006139252
hydraulic,0,recent_median_12,16,0.06704219344268254
hydraulic,0,recent_median_12,17,0.07779797093176602
hydraulic,0,recent_median_12,18,0.0816329290696894
hydraulic,0,recent_median_12,19,0.10707513631721934
hydraulic,0,recent_median_12,20,0.10816761197834347
hydraulic,0,recent_median_12,21,0.1716224219851809
hydraulic,0,recent_median_12,22,0.1717288905706174
hydraulic,0,recent_median_12,23,0.3431636154301264
hydraulic,0,recent_median_12,24,0.5478182050296952
hydraulic,0,recent_median_24,1,0.026146584426504606
hydraulic,0,recent_median_24,2,0.034040978156479024
hydraulic,0,recent_median_24,3,0.07243528402613864
hydraulic,0,recent_median_24,4,0.08659645697529558
hydraulic,0,recent_median_24,5,0.07425035497374723
hydraulic,0,recent_median_24,6,0.07182408108037464
hydraulic,0,recent_median_24,7,0.06875437611968394
hydraulic,0,recent_median_24,8,0.07082428194084371
hydraulic,0,recent_median_24,9,0.06995665820952905
hydraulic,0,recent_median_24,10,0.06951245496511706
hydraulic,0,recent_median_24,11,0.06989892003778021
hydraulic,0,recent_median_24,12,0.06976929812965163
hydraulic,0,recent_median_24,13,0.07065726065463515
hydraulic,0,recent_median_24,14,0.06996052623202031
hydraulic,0,recent_median_24,15,0.07113646368602614
hydraulic,0,recent_median_24,16,0.07424944257439921
hydraulic,0,recent_median_24,17,0.08482026786576767
hydraulic,0,recent_median_24,18,0.08865921989338353
hydraulic,0,recent_median_24,19,0.11451113170647169
hydraulic,0,recent_median_24,20,0.11572560084295529
hydraulic,0,recent_median_24,21,0.17885208989559812
hydraulic,0,recent_median_24,22,0.17754921656438316
hydraulic,0,recent_median_24,23,0.34810722937961946
hydraulic,0,recent_median_24,24,0.5515471096521269
hydraulic,0,holt_0.3_0.1_0.8,1,0.015498742966221753
hydraulic,0,holt_0.3_0.1_0.8,2,0.02288443033637549
hydraulic,0,holt_0.3_0.1_0.8,3,0.06320303428470211
hydraulic,0,holt_0.3_0.1_0.8,4,0.07581332317546775
hydraulic,0,holt_0.3_0.1_0.8,5,0.06275418110566641
hydraulic,0,holt_0.3_0.1_0.8,6,0.06139853411693926
hydraulic,0,holt_0.3_0.1_0.8,7,0.05704986581739598
hydraulic,0,holt_0.3_0.1_0.8,8,0.058960381679600105
hydraulic,0,holt_0.3_0.1_0.8,9,0.05833290437080689
hydraulic,0,holt_0.3_0.1_0.8,10,0.05831922591955635
hydraulic,0,holt_0.3_0.1_0.8,11,0.05968775640351848
hydraulic,0,holt_0.3_0.1_0.8,12,0.059574525850956676
hydraulic,0,holt_0.3_0.1_0.8,13,0.061098150285077445
hydraulic,0,holt_0.3_0.1_0.8,14,0.06044926885947583
hydraulic,0,holt_0.3_0.1_0.8,15,0.061596745760718864
hydraulic,0,holt_0.3_0.1_0.8,16,0.06509576411555958
hydraulic,0,holt_0.3_0.1_0.8,17,0.07454394535231634
hydraulic,0,holt_0.3_0.1_0.8,18,0.07974370527534834
hydraulic,0,holt_0.3_0.1_0.8,19,0.10332337416211404
hydraulic,0,holt_0.3_0.1_0.8,20,0.10686470723128358
hydraulic,0,holt_0.3_0.1_0.8,21,0.16785699360152967
hydraulic,0,holt_0.3_0.1_0.8,22,0.17239889198126226
hydraulic,0,holt_0.3_0.1_0.8,23,0.3410077685277088
hydraulic,0,holt_0.3_0.1_0.8,24,0.5507801540762182
hydraulic,0,holt_0.3_0.1_0.95,1,0.020255030688635236
hydraulic,0,holt_0.3_0.1_0.95,2,0.02731856114261704
hydraulic,0,holt_0.3_0.1_0.95,3,0.06479962810075732
hydraulic,0,holt_0.3_0.1_0.95,4,0.07255197502377886
hydraulic,0,holt_0.3_0.1_0.95,5,0.057329063391252696
hydraulic,0,holt_0.3_0.1_0.95,6,0.057488950869751594
hydraulic,0,holt_0.3_0.1_0.95,7,0.050858195137877954
hydraulic,0,holt_0.3_0.1_0.95,8,0.053403607906606754
hydraulic,0,holt_0.3_0.1_0.95,9,0.052534751561234626
hydraulic,0,holt_0.3_0.1_0.95,10,0.05280166566410153
hydraulic,0,holt_0.3_0.1_0.95,11,0.053919086133103575
hydraulic,0,holt_0.3_0.1_0.95,12,0.0540092246886814
hydraulic,0,holt_0.3_0.1_0.95,13,0.055358861075688034
hydraulic,0,holt_0.3_0.1_0.95,14,0.05504140346786456
hydraulic,0,holt_0.3_0.1_0.95,15,0.05618054621882924
hydraulic,0,holt_0.3_0.1_0.95,16,0.06000889277405772
hydraulic,0,holt_0.3_0.1_0.95,17,0.06795566461062298
hydraulic,0,holt_0.3_0.1_0.95,18,0.07485874746794928
hydraulic,0,holt_0.3_0.1_0.95,19,0.09646965837077102
hydraulic,0,holt_0.3_0.1_0.95,20,0.10266131319384582
hydraulic,0,holt_0.3_0.1_0.95,21,0.1575660021730363
hydraulic,0,holt_0.3_0.1_0.95,22,0.1887908592709617
hydraulic,0,holt_0.3_0.1_0.95,23,0.33059583657285185
hydraulic,0,holt_0.3_0.1_0.95,24,0.576433241167984
hydraulic,0,history_local,1,0.011580326029264103
hydraulic,0,history_local,2,0.021625050455421943
hydraulic,0,history_local,3,0.062341929749573984
hydraulic,0,history_local,4,0.07542246152972627
hydraulic,0,history_local,5,0.06390327132019953
hydraulic,0,history_local,6,0.06132924816298937
hydraulic,0,history_local,7,0.05848681599551192
hydraulic,0,history_local,8,0.05975200982236297
hydraulic,0,history_local,9,0.059475769232289734
hydraulic,0,history_local,10,0.059248336672462334
hydraulic,0,history_local,11,0.06045996551029429
hydraulic,0,history_local,12,0.060285547638728114
hydraulic,0,history_local,13,0.06188704447572386
hydraulic,0,history_local,14,0.06127266989394851
hydraulic,0,history_local,15,0.06237915178428933
hydraulic,0,history_local,16,0.06578726941251978
hydraulic,0,history_local,17,0.07626066307664853
hydraulic,0,history_local,18,0.08044530609660146
hydraulic,0,history_local,19,0.10570809430124371
hydraulic,0,history_local,20,0.10732802779562062
hydraulic,0,history_local,21,0.17075751408034398
hydraulic,0,history_local,22,0.1733562207134497
hydraulic,0,history_local,23,0.3440836280015102
hydraulic,0,history_local,24,0.5509188332232149
hydraulic,0,mean_bank,1,0.015434022549607141
hydraulic,0,mean_bank,2,0.02205056236315153
hydraulic,0,mean_bank,3,0.06375358274379092
hydraulic,0,mean_bank,4,0.07621199663094792
hydraulic,0,mean_bank,5,0.062104935849313106
hydraulic,0,mean_bank,6,0.06151493972614542
hydraulic,0,mean_bank,7,0.05701434033991356
hydraulic,0,mean_bank,8,0.059145255887056325
hydraulic,0,mean_bank,9,0.05827728701257195
hydraulic,0,mean_bank,10,0.05823055707904343
hydraulic,0,mean_bank,11,0.05944447547761672
hydraulic,0,mean_bank,12,0.059055241988305224
hydraulic,0,mean_bank,13,0.06054815414625033
hydraulic,0,mean_bank,14,0.059768044421486345
hydraulic,0,mean_bank,15,0.06074326620972613
hydraulic,0,mean_bank,16,0.06386253588309677
hydraulic,0,mean_bank,17,0.07400177152244455
hydraulic,0,mean_bank,18,0.07863321219850485
hydraulic,0,mean_bank,19,0.10217352410271287
hydraulic,0,mean_bank,20,0.10571266309351174
hydraulic,0,mean_bank,21,0.16542271008306478
hydraulic,0,mean_bank,22,0.17208561243299267
hydraulic,0,mean_bank,23,0.3380008708398612
hydraulic,0,mean_bank,24,0.5517404961810359
hydraulic,17,moirai,1,0.012159372726848349
hydraulic,17,moirai,2,0.020823931460938853
hydraulic,17,moirai,3,0.06495711326588074
hydraulic,17,moirai,4,0.0797591842541958
hydraulic,17,moirai,5,0.0649998402572374
hydraulic,17,moirai,6,0.06703256595176973
hydraulic,17,moirai,7,0.06010159754630943
hydraulic,17,moirai,8,0.06329352810135877
hydraulic,17,moirai,9,0.06203645091057457
hydraulic,17,moirai,10,0.0638587339253063
hydraulic,17,moirai,11,0.06572735858645308
hydraulic,17,moirai,12,0.0658995817231373
hydraulic,17,moirai,13,0.06872215771171195
hydraulic,17,moirai,14,0.0680660079998703
hydraulic,17,moirai,15,0.06822012987839712
hydraulic,17,moirai,16,0.07124419991923484
hydraulic,17,moirai,17,0.08193458572405798
hydraulic,17,moirai,18,0.09293736087498364
hydraulic,17,moirai,19,0.11441927607687075
hydraulic,17,moirai,20,0.12371350556750389
hydraulic,17,moirai,21,0.1750622568954158
hydraulic,17,moirai,22,0.191743506232024
hydraulic,17,moirai,23,0.33152444454544705
hydraulic,17,moirai,24,0.5741842995335077
hydraulic,17,gaugeformer_v13,1,0.011287780403924403
hydraulic,17,gaugeformer_v13,2,0.02086768289537911
hydraulic,17,gaugeformer_v13,3,0.0635758768216474
hydraulic,17,gaugeformer_v13,4,0.0777045511754985
hydraulic,17,gaugeformer_v13,5,0.06354972881342068
hydraulic,17,gaugeformer_v13,6,0.06411786399656469
hydraulic,17,gaugeformer_v13,7,0.057879510664851926
hydraulic,17,gaugeformer_v13,8,0.06020823240228456
hydraulic,17,gaugeformer_v13,9,0.05946047005417051
hydraulic,17,gaugeformer_v13,10,0.06055431094574747
hydraulic,17,gaugeformer_v13,11,0.06206027397112565
hydraulic,17,gaugeformer_v13,12,0.062010449563314064
hydraulic,17,gaugeformer_v13,13,0.06427315477937615
hydraulic,17,gaugeformer_v13,14,0.06372337855487854
hydraulic,17,gaugeformer_v13,15,0.06429097221057467
hydraulic,17,gaugeformer_v13,16,0.0676525459164191
hydraulic,17,gaugeformer_v13,17,0.07873474843625622
hydraulic,17,gaugeformer_v13,18,0.08635597910644845
hydraulic,17,gaugeformer_v13,19,0.10927365572983878
hydraulic,17,gaugeformer_v13,20,0.11518499025756378
hydraulic,17,gaugeformer_v13,21,0.1694581665845787
hydraulic,17,gaugeformer_v13,22,0.18035973087623172
hydraulic,17,gaugeformer_v13,23,0.33425715696591995
hydraulic,17,gaugeformer_v13,24,0.5617129075831352
hydraulic,17,blend_persistence,1,0.012413228570884569
hydraulic,17,blend_persistence,2,0.019969401626383797
hydraulic,17,blend_persistence,3,0.06446110449293808
hydraulic,17,blend_persistence,4,0.07854005866232633
hydraulic,17,blend_persistence,5,0.06371276449716887
hydraulic,17,blend_persistence,6,0.06499463991339673
hydraulic,17,blend_persistence,7,0.058481228080547225
hydraulic,17,blend_persistence,8,0.061052137457548776
hydraulic,17,blend_persistence,9,0.06004133708063281
hydraulic,17,blend_persistence,10,0.061008141920544656
hydraulic,17,blend_persistence,11,0.06244510959933341
hydraulic,17,blend_persistence,12,0.0623324331528127
hydraulic,17,blend_persistence,13,0.06456917914879617
hydraulic,17,blend_persistence,14,0.06384962390309223
hydraulic,17,blend_persistence,15,0.06444367389200725
hydraulic,17,blend_persistence,16,0.06750430829304074
hydraulic,17,blend_persistence,17,0.07778040737458214
hydraulic,17,blend_persistence,18,0.08494601215216303
hydraulic,17,blend_persistence,19,0.1078458811428445
hydraulic,17,blend_persistence,20,0.11320357421344063
hydraulic,17,blend_persistence,21,0.16807334224849307
hydraulic,17,blend_persistence,22,0.1789300214320124
hydraulic,17,blend_persistence,23,0.33283196675324195
hydraulic,17,blend_persistence,24,0.5604560686257858
hydraulic,17,blend_history,1,0.01149519301843712
hydraulic,17,blend_history,2,0.020845594190256844
hydraulic,17,blend_history,3,0.06327970703223966
hydraulic,17,blend_history,4,0.07728408066648258
hydraulic,17,blend_history,5,0.0632765538007629
hydraulic,17,blend_history,6,0.06379244268063028
hydraulic,17,blend_history,7,0.057449664352875046
hydraulic,17,blend_history,8,0.05983060854935648
hydraulic,17,blend_history,9,0.05893889398403229
hydraulic,17,blend_history,10,0.059688232330260174
hydraulic,17,blend_history,11,0.061034126597032605
hydraulic,17,blend_history,12,0.06098160415836201
hydraulic,17,blend_history,13,0.06319485360825373
hydraulic,17,blend_history,14,0.06242167859782127
hydraulic,17,blend_history,15,0.06308298778043689
hydraulic,17,blend_history,16,0.06629868197678006
hydraulic,17,blend_history,17,0.07661400030026595
hydraulic,17,blend_history,18,0.08378466700258325
hydraulic,17,blend_history,19,0.10654402426855972
hydraulic,17,blend_history,20,0.11189532933043662
hydraulic,17,blend_history,21,0.16686817554948288
hydraulic,17,blend_history,22,0.1782236841614904
hydraulic,17,blend_history,23,0.333478086139506
hydraulic,17,blend_history,24,0.5599629732628908
hydraulic,29,moirai,1,0.012202145890151084
hydraulic,29,moirai,2,0.020789134398555092
hydraulic,29,moirai,3,0.0652659320977796
hydraulic,29,moirai,4,0.08030098328714215
hydraulic,29,moirai,5,0.06537963323655545
hydraulic,29,moirai,6,0.06764112290867576
hydraulic,29,moirai,7,0.06083101302577402
hydraulic,29,moirai,8,0.06382696288205203
hydraulic,29,moirai,9,0.06268868417076791
hydraulic,29,moirai,10,0.06413108774127009
hydraulic,29,moirai,11,0.06583538626205677
hydraulic,29,moirai,12,0.06644854244863904
hydraulic,29,moirai,13,0.06849025415648692
hydraulic,29,moirai,14,0.06814763095279386
hydraulic,29,moirai,15,0.0679446310569321
hydraulic,29,moirai,16,0.0704697794755438
hydraulic,29,moirai,17,0.08330256688423088
hydraulic,29,moirai,18,0.0926922700160051
hydraulic,29,moirai,19,0.11547933825007668
hydraulic,29,moirai,20,0.1225453902009629
hydraulic,29,moirai,21,0.17588057083334785
hydraulic,29,moirai,22,0.19153581140261436
hydraulic,29,moirai,23,0.33311144513396973
hydraulic,29,moirai,24,0.5729865881490867
hydraulic,29,gaugeformer_v13,1,0.011163355919061674
hydraulic,29,gaugeformer_v13,2,0.020820724002975657
hydraulic,29,gaugeformer_v13,3,0.06367502053111075
hydraulic,29,gaugeformer_v13,4,0.07793117538945324
hydraulic,29,gaugeformer_v13,5,0.06382372098700655
hydraulic,29,gaugeformer_v13,6,0.06445463394229042
hydraulic,29,gaugeformer_v13,7,0.058311429606284666
hydraulic,29,gaugeformer_v13,8,0.06067264015833431
hydraulic,29,gaugeformer_v13,9,0.05970611192417339
hydraulic,29,gaugeformer_v13,10,0.06059976232619368
hydraulic,29,gaugeformer_v13,11,0.062128031769320406
hydraulic,29,gaugeformer_v13,12,0.062408356952908105
hydraulic,29,gaugeformer_v13,13,0.06420211429123053
hydraulic,29,gaugeformer_v13,14,0.0638885254171517
hydraulic,29,gaugeformer_v13,15,0.06423556434078177
hydraulic,29,gaugeformer_v13,16,0.06727148813785133
hydraulic,29,gaugeformer_v13,17,0.07959966256235285
hydraulic,29,gaugeformer_v13,18,0.08648126260083668
hydraulic,29,gaugeformer_v13,19,0.11002901046428855
hydraulic,29,gaugeformer_v13,20,0.11494785544202611
hydraulic,29,gaugeformer_v13,21,0.17021576533786037
hydraulic,29,gaugeformer_v13,22,0.18031639520081275
hydraulic,29,gaugeformer_v13,23,0.33540139284275866
hydraulic,29,gaugeformer_v13,24,0.5609527639188129
hydraulic,29,blend_persistence,1,0.012323575440653396
hydraulic,29,blend_persistence,2,0.019930212412339998
hydraulic,29,blend_persistence,3,0.06457702846922889
hydraulic,29,blend_persistence,4,0.07880010036217516
hydraulic,29,blend_persistence,5,0.06389128035375431
hydraulic,29,blend_persistence,6,0.06528374956137795
hydraulic,29,blend_persistence,7,0.0587888707956151
hydraulic,29,blend_persistence,8,0.0613566203833858
hydraulic,29,blend_persistence,9,0.06020761697113749
hydraulic,29,blend_persistence,10,0.06114966923580909
hydraulic,29,blend_persistence,11,0.06250644525603244
hydraulic,29,blend_persistence,12,0.06258202525367557
hydraulic,29,blend_persistence,13,0.06446672197443495
hydraulic,29,blend_persistence,14,0.06388830284505499
hydraulic,29,blend_persistence,15,0.06429437344731484
hydraulic,29,blend_persistence,16,0.06716311814144889
hydraulic,29,blend_persistence,17,0.07843678021364132
hydraulic,29,blend_persistence,18,0.08494865379069423
hydraulic,29,blend_persistence,19,0.10841401115590416
hydraulic,29,blend_persistence,20,0.11298069699318225
hydraulic,29,blend_persistence,21,0.16854043641973399
hydraulic,29,blend_persistence,22,0.178796798336959
hydraulic,29,blend_persistence,23,0.33364400958615514
hydraulic,29,blend_persistence,24,0.559864668489639
hydraulic,29,blend_history,1,0.01139012538050919
hydraulic,29,blend_history,2,0.020804481255327193
hydraulic,29,blend_history,3,0.06336183670639987
hydraulic,29,blend_history,4,0.0774824218015482
hydraulic,29,blend_history,5,0.06350768857122988
hydraulic,29,blend_history,6,0.06409113048836407
hydraulic,29,blend_history,7,0.057782565874130075
hydraulic,29,blend_history,8,0.06012652050427617
hydraulic,29,blend_history,9,0.05914991516570833
hydraulic,29,blend_history,10,0.05986008643868621
hydraulic,29,blend_history,11,0.06108345437836122
hydraulic,29,blend_history,12,0.06122899789179602
hydraulic,29,blend_history,13,0.06310386023804339
hydraulic,29,blend_history,14,0.062461357507399604
hydraulic,29,blend_history,15,0.0629454950730091
hydraulic,29,blend_history,16,0.06595640097995484
hydraulic,29,blend_history,17,0.07726047221039148
hydraulic,29,blend_history,18,0.08379972141248826
hydraulic,29,blend_history,19,0.10710662887512234
hydraulic,29,blend_history,20,0.11168613011977174
hydraulic,29,blend_history,21,0.1674270984776685
hydraulic,29,blend_history,22,0.1780863590220059
hydraulic,29,blend_history,23,0.3343101199692847
hydraulic,29,blend_history,24,0.5594228723302951
hydraulic,43,moirai,1,0.012022739074474315
hydraulic,43,moirai,2,0.020729921695829764
hydraulic,43,moirai,3,0.06485768200580144
hydraulic,43,moirai,4,0.07976588045951566
hydraulic,43,moirai,5,0.06507765381124916
hydraulic,43,moirai,6,0.06710187768941202
hydraulic,43,moirai,7,0.06017704583561614
hydraulic,43,moirai,8,0.06303182141747231
hydraulic,43,moirai,9,0.0620012802307401
hydraulic,43,moirai,10,0.0638983728969055
hydraulic,43,moirai,11,0.065587510236355
hydraulic,43,moirai,12,0.0660978757112734
hydraulic,43,moirai,13,0.06851867630456393
hydraulic,43,moirai,14,0.06794196606701368
hydraulic,43,moirai,15,0.06795823664118529
hydraulic,43,moirai,16,0.07021324891797984
hydraulic,43,moirai,17,0.0824885099191092
hydraulic,43,moirai,18,0.09250205008816782
hydraulic,43,moirai,19,0.11463389358852726
hydraulic,43,moirai,20,0.12290120172159702
hydraulic,43,moirai,21,0.17577148916627783
hydraulic,43,moirai,22,0.19052932255354627
hydraulic,43,moirai,23,0.3323806781079745
hydraulic,43,moirai,24,0.5721776353071178
hydraulic,43,gaugeformer_v13,1,0.01113483620304535
hydraulic,43,gaugeformer_v13,2,0.02081459348245176
hydraulic,43,gaugeformer_v13,3,0.06347098788037685
hydraulic,43,gaugeformer_v13,4,0.07773029465418846
hydraulic,43,gaugeformer_v13,5,0.06363943170591524
hydraulic,43,gaugeformer_v13,6,0.06417308590981786
hydraulic,43,gaugeformer_v13,7,0.057950887429889554
hydraulic,43,gaugeformer_v13,8,0.06023688741851001
hydraulic,43,gaugeformer_v13,9,0.05936189392475899
hydraulic,43,gaugeformer_v13,10,0.06041195268028642
hydraulic,43,gaugeformer_v13,11,0.06199661145526817
hydraulic,43,gaugeformer_v13,12,0.062210061272095364
hydraulic,43,gaugeformer_v13,13,0.06425337261532749
hydraulic,43,gaugeformer_v13,14,0.06383414860416275
hydraulic,43,gaugeformer_v13,15,0.06422503653355512
hydraulic,43,gaugeformer_v13,16,0.06712366656846536
hydraulic,43,gaugeformer_v13,17,0.0794795690177233
hydraulic,43,gaugeformer_v13,18,0.08637558632163791
hydraulic,43,gaugeformer_v13,19,0.10965347648482218
hydraulic,43,gaugeformer_v13,20,0.1153502454046475
hydraulic,43,gaugeformer_v13,21,0.1702373137302777
hydraulic,43,gaugeformer_v13,22,0.1797218573263681
hydraulic,43,gaugeformer_v13,23,0.33503240457937344
hydraulic,43,gaugeformer_v13,24,0.5604947284682575
hydraulic,43,blend_persistence,1,0.012262715330359575
hydraulic,43,blend_persistence,2,0.019918917116011077
hydraulic,43,blend_persistence,3,0.06437188234329272
hydraulic,43,blend_persistence,4,0.07854443631343738
hydraulic,43,blend_persistence,5,0.06376050656035719
hydraulic,43,blend_persistence,6,0.06501315315294866
hydraulic,43,blend_persistence,7,0.05856094241939516
hydraulic,43,blend_persistence,8,0.060978373578180624
hydraulic,43,blend_persistence,9,0.05993920117281646
hydraulic,43,blend_persistence,10,0.06090420346698349
hydraulic,43,blend_persistence,11,0.062411034144634545
hydraulic,43,blend_persistence,12,0.06245395529558819
hydraulic,43,blend_persistence,13,0.06445530264323422
hydraulic,43,blend_persistence,14,0.06382078619686701
hydraulic,43,blend_persistence,15,0.06429953986300109
hydraulic,43,blend_persistence,16,0.06701920128186745
hydraulic,43,blend_persistence,17,0.07828877491066918
hydraulic,43,blend_persistence,18,0.08482705682162796
hydraulic,43,blend_persistence,19,0.10796099479688202
hydraulic,43,blend_persistence,20,0.11317887869229522
hydraulic,43,blend_persistence,21,0.16849338680651216
hydraulic,43,blend_persistence,22,0.17825299737744835
hydraulic,43,blend_persistence,23,0.33344658696981627
hydraulic,43,blend_persistence,24,0.5594194642540613
hydraulic,43,blend_history,1,0.011334254637994094
hydraulic,43,blend_history,2,0.020808042490657527
hydraulic,43,blend_history,3,0.06320614167613925
hydraulic,43,blend_history,4,0.07725310812646395
hydraulic,43,blend_history,5,0.0634086881481002
hydraulic,43,blend_history,6,0.06379908836232094
hydraulic,43,blend_history,7,0.05753602393579292
hydraulic,43,blend_history,8,0.0597672580475936
hydraulic,43,blend_history,9,0.0588302341947959
hydraulic,43,blend_history,10,0.05959415683140108
hydraulic,43,blend_history,11,0.06098821502115912
hydraulic,43,blend_history,12,0.06108259101614617
hydraulic,43,blend_history,13,0.06308755089737815
hydraulic,43,blend_history,14,0.06239190924994231
hydraulic,43,blend_history,15,0.0629175066063971
hydraulic,43,blend_history,16,0.0658591640870366
hydraulic,43,blend_history,17,0.07712222858079867
hydraulic,43,blend_history,18,0.08367464783284914
hydraulic,43,blend_history,19,0.10669800879756328
hydraulic,43,blend_history,20,0.11187099172271422
hydraulic,43,blend_history,21,0.16738278118037056
hydraulic,43,blend_history,22,0.1775324459573535
hydraulic,43,blend_history,23,0.3341477684592252
hydraulic,43,blend_history,24,0.5589701557550248
hydraulic,71,moirai,1,0.012056790256426267
hydraulic,71,moirai,2,0.02060598823763148
hydraulic,71,moirai,3,0.06496983026284475
hydraulic,71,moirai,4,0.07964749359307248
hydraulic,71,moirai,5,0.0648681057204835
hydraulic,71,moirai,6,0.06690413094995802
hydraulic,71,moirai,7,0.059831970650252114
hydraulic,71,moirai,8,0.06302952056862193
hydraulic,71,moirai,9,0.06222324579830348
hydraulic,71,moirai,10,0.06367537635278414
hydraulic,71,moirai,11,0.06528594496602332
hydraulic,71,moirai,12,0.06571938777255218
hydraulic,71,moirai,13,0.06822892443645365
hydraulic,71,moirai,14,0.06759608070529333
hydraulic,71,moirai,15,0.06787858751900044
hydraulic,71,moirai,16,0.07017751785504513
hydraulic,71,moirai,17,0.08213248425868483
hydraulic,71,moirai,18,0.09310844644610566
hydraulic,71,moirai,19,0.1141155658497078
hydraulic,71,moirai,20,0.12311839960439874
hydraulic,71,moirai,21,0.17524051285092754
hydraulic,71,moirai,22,0.19136798192027862
hydraulic,71,moirai,23,0.33193862141679553
hydraulic,71,moirai,24,0.5729038145511238
hydraulic,71,gaugeformer_v13,1,0.011238875682910049
hydraulic,71,gaugeformer_v13,2,0.02073581398750223
hydraulic,71,gaugeformer_v13,3,0.06354000194989586
hydraulic,71,gaugeformer_v13,4,0.07764337433941089
hydraulic,71,gaugeformer_v13,5,0.0635765724570842
hydraulic,71,gaugeformer_v13,6,0.06401088576959689
hydraulic,71,gaugeformer_v13,7,0.05776345365321548
hydraulic,71,gaugeformer_v13,8,0.06021822140809482
hydraulic,71,gaugeformer_v13,9,0.05963986210979854
hydraulic,71,gaugeformer_v13,10,0.06046736535778396
hydraulic,71,gaugeformer_v13,11,0.06185076158965115
hydraulic,71,gaugeformer_v13,12,0.06197194410038532
hydraulic,71,gaugeformer_v13,13,0.06406152373883467
hydraulic,71,gaugeformer_v13,14,0.06365099528866856
hydraulic,71,gaugeformer_v13,15,0.06424042885842089
hydraulic,71,gaugeformer_v13,16,0.06704897754231234
hydraulic,71,gaugeformer_v13,17,0.07908555765896783
hydraulic,71,gaugeformer_v13,18,0.08639850754758283
hydraulic,71,gaugeformer_v13,19,0.10910554392553004
hydraulic,71,gaugeformer_v13,20,0.11517544769404425
hydraulic,71,gaugeformer_v13,21,0.16979663420096275
hydraulic,71,gaugeformer_v13,22,0.1801812776019651
hydraulic,71,gaugeformer_v13,23,0.33459425654974295
hydraulic,71,gaugeformer_v13,24,0.5608948902254793
hydraulic,71,blend_persistence,1,0.012356627356950659
hydraulic,71,blend_persistence,2,0.01986901385512523
hydraulic,71,blend_persistence,3,0.06443966818940777
hydraulic,71,blend_persistence,4,0.07849049108538556
hydraulic,71,blend_persistence,5,0.0636852970452351
hydraulic,71,blend_persistence,6,0.06487331803996936
hydraulic,71,blend_persistence,7,0.05839535946125227
hydraulic,71,blend_persistence,8,0.06097629352303083
hydraulic,71,blend_persistence,9,0.060077957259434794
hydraulic,71,blend_persistence,10,0.06093787272070612
hydraulic,71,blend_persistence,11,0.062236038989843076
hydraulic,71,blend_persistence,12,0.06224103304839495
hydraulic,71,blend_persistence,13,0.06435873113245257
hydraulic,71,blend_persistence,14,0.0636428692634232
hydraulic,71,blend_persistence,15,0.06423780621342583
hydraulic,71,blend_persistence,16,0.0669952812781774
hydraulic,71,blend_persistence,17,0.07809064351840182
hydraulic,71,blend_persistence,18,0.08501330758303896
hydraulic,71,blend_persistence,19,0.10774143165782117
hydraulic,71,blend_persistence,20,0.11320134128699823
hydraulic,71,blend_persistence,21,0.16821193235741275
hydraulic,71,blend_persistence,22,0.1787217492025273
hydraulic,71,blend_persistence,23,0.3332000900279381
hydraulic,71,blend_persistence,24,0.5598235711076139
hydraulic,71,blend_history,1,0.01143686926069036
hydraulic,71,blend_history,2,0.020741073850312673
hydraulic,71,blend_history,3,0.06320262315296735
hydraulic,71,blend_history,4,0.07720241810639135
hydraulic,71,blend_history,5,0.06327067365926106
hydraulic,71,blend_history,6,0.06364765341735551
hydraulic,71,blend_history,7,0.057367697186562025
hydraulic,71,blend_history,8,0.059756609284249945
hydraulic,71,blend_history,9,0.058990830702380655
hydraulic,71,blend_history,10,0.059618880352664265
hydraulic,71,blend_history,11,0.06082639456155148
hydraulic,71,blend_history,12,0.06089018908163503
hydraulic,71,blend_history,13,0.06297709471561402
hydraulic,71,blend_history,14,0.062213829537807054
hydraulic,71,blend_history,15,0.06290042203001026
hydraulic,71,blend_history,16,0.06584154342578101
hydraulic,71,blend_history,17,0.07691014521699865
hydraulic,71,blend_history,18,0.08383445116254945
hydraulic,71,blend_history,19,0.10644337357265013
hydraulic,71,blend_history,20,0.11189310957657461
hydraulic,71,blend_history,21,0.16712248654092168
hydraulic,71,blend_history,22,0.17800547700069544
hydraulic,71,blend_history,23,0.33387244386699466
hydraulic,71,blend_history,24,0.5594250018925695
hydraulic,101,moirai,1,0.012135018055855392
hydraulic,101,moirai,2,0.02076423299275341
hydraulic,101,moirai,3,0.06501466010040448
hydraulic,101,moirai,4,0.07999607021129967
hydraulic,101,moirai,5,0.06478137571820336
hydraulic,101,moirai,6,0.06728080306814394
hydraulic,101,moirai,7,0.06022758825762413
hydraulic,101,moirai,8,0.06326147817243594
hydraulic,101,moirai,9,0.062205447349339825
hydraulic,101,moirai,10,0.06387258171822004
hydraulic,101,moirai,11,0.06572496453943581
hydraulic,101,moirai,12,0.0660459269601586
hydraulic,101,moirai,13,0.06865137706611382
hydraulic,101,moirai,14,0.06814497006758308
hydraulic,101,moirai,15,0.06836168860833784
hydraulic,101,moirai,16,0.07081651349152558
